ID,target
35fbfd3fd,224549.63927063954
360890554,1369301.2146027833
36116f92b,56268.46183458005
3613de60d,551407.6600171524
36153f507,3456685.095441425
3618adc67,6412795.374335996
361b567d3,132855.67352023654
361c57711,38468.618650162236
361fa9f38,7269009.52706356
362069b69,1173321.7563340506
363054746,37962.34563436033
365c203d8,2639504.234569811
36683ac9a,1346220.4899378198
3682ff3d8,1839873.2074199019
368e7a2d1,2208419.8667122787
36950ac4f,4314464.259231515
36a309d66,1584387.9285178508
36a44ee69,16198570.33001284
36af0f850,30050426.217851646
36e603fb0,5013831.661249232
36ec31a95,1824362.9144724212
36f84d31a,1981779.375624536
3712a5c3b,1254497.2042881665
371826303,315876.73512309924
371b0f042,438903.85727229225
372bfcfdd,805684.6725751305
3732e8d8f,89685.1528304404
3734eb66f,4198554.943443345
375283900,176146.92270689693
375915717,9255340.862347394
376076874,340414.29153458384
376af4c13,1155992.083293161
376d7dced,3963766.0726649724
376e46902,43215.30918974898
37776e3b5,1189842.1396921857
37792bd05,3777869.0752547258
378870e35,874283.3357119733
378c7e191,199867.85392584093
3795caaa9,65691.10813203915
37ac628c5,84971.10619061955
37b538f42,501738.2646687539
37bbd49e0,19929662.45346725
37e00d328,1007863.2520669752
37e6afe7f,17373719.336111955
37e84239e,2271382.058320376
37ea33a99,17494079.849664606
37fde829f,1421012.1006768516
38055d226,2027151.996111105
38168399c,4700963.289501985
3828bec7d,1042133.3053385488
382cc7a9f,3074796.462410506
383410fa2,417556.61108939466
383d82870,4477958.594576347
383ec273b,318429.0352877564
38459e672,18717094.167687062
385aef014,27460980.45353916
386691632,481353.3769444532
388db0fe9,7275640.145324193
38a920299,4683569.58372912
38b2f09de,9687628.704108018
38c06a0c7,22083530.12907035
38d0a3d99,171431.65705322888
38d2e57b4,29877539.332421474
38d55f2c6,1199667.6956156108
38e7f19a2,8741054.32461058
38ec9896e,23509849.03047952
38eeff99b,27159739.852190737
3911c0c0f,2369274.378175381
391752138,837771.0241326886
392d42e3d,1751822.9161992266
39311dc25,9924942.542379672
393c2cd5e,2092944.8342800792
3946ce94f,1621662.5285465096
395b7bf55,84265.91201631111
39645e56c,60270.55268555339
3967ac15e,674901.6914362194
39706b002,634210.0882095086
3997ccef0,681626.9315445957
39981c423,119878.19132257583
399e40eb4,442540.88796858845
39a8963db,734882.7104194599
39b310167,38675.58656395956
39d1890ff,90506.96773264091
39d5ead1c,114255.70206085991
39daeb9ba,2018169.3009954237
39f919b40,2674090.2800557246
39f95166f,1580409.9935261027
3a02be674,1792296.4178096112
3a1fbf873,12049030.169614842
3a238cb0f,215949.9074706734
3a6d7f3c5,6524253.551488426
3a90a8061,2822756.144293246
3a9867882,569176.1652107831
3a9d2ab52,9811847.123430558
3aa712072,20324740.61900854
3aaf62e8d,712003.0684438625
3ab40dda2,3937697.8478063135
3ad62e6ba,1033300.967496325
3af0d4969,2687294.7468915973
3afe07957,5262342.063587895
3aff18214,1355198.189138189
3b0f09f61,18451106.653565843
3b1bad3d5,1108599.2779828266
3b25a88ff,6433515.763021986
3b43ff7e1,977768.3688511788
3b4e4b837,34964401.189744696
3b624f3a9,363483.50337438245
3b8245589,729660.7977945113
3ba8819cf,38429.700895052905
3bad9cd5c,560262.1876459478
3bb914bb1,767532.3364302008
3bb97d3da,4391633.96078067
3bc37ca3d,1222354.513526149
3bccfeab1,619874.3753630305
3bd596b49,1451670.19791714
3bd8c8e64,3278346.258849942
3bda5144f,19018618.569665793
3bdbe0fb0,3175945.5178260305
3be5f1028,89240.21688284067
3bf4d0dd2,3150322.5223046206
3c1fbafca,19263367.21899665
3c2679d61,2417533.165018311
3c3127af1,3126265.5758433165
3c50adbbd,207480.23076227354
3c8bd1f94,6902645.694279779
3c928faff,2953135.892532226
3cec0588f,5017536.001650863
3cec6f02b,7022699.427292375
3cfa90f53,2004843.6681020518
3cfb66a34,330302.15948875615
3d0d0348b,32443972.87753384
3d0edd187,197406.00708163803
3d167df7e,30585410.701575782
3d188a525,402529.1786063614
3d2a505ce,100576.54311350752
3d3d9085b,74560.17691670582
3d6bf0561,4586971.536822577
3d863f4a2,55290.775882740025
3d920c794,785175.5951201034
3d933e89c,1051849.2589106935
3d9feb654,2007428.1223049161
3da54c305,3987712.4418618493
3db80ada8,10846330.919107594
3dbb110e0,2333142.530121715
3dc2d9e7b,2933174.0236461605
3dccfae25,7973057.876619942
3dcfa3171,12037401.714516876
3de34e632,435827.3480520722
3dea69d15,145469.117421511
3df7003f8,17409129.751738977
3e02580dd,1098946.1425730335
3e19bb217,205551.8791607375
3e1d7b7e2,3037636.9297929774
3e1fd3d12,186868.9123395769
3e20bea35,494453.1133362799
3e2f71f89,1403187.4223430916
3e4bd5fc1,2001314.0294429648
3e7aabc96,196989.73919767328
3e7b597ce,122898.08431351866
3e8fee7c9,630760.1432209761
3e971c2e7,5344142.819398782
3e99613f1,138735.03080855985
3ea66d7f5,14891064.049056306
3eb7c833e,416214.9479281862
3ed4f2fc7,236815.40982011554
3ef26cfd2,242496.80664885492
3ef55195e,35115560.263072014
3f11b0d43,1340939.8647710192
3f13fba95,6256682.700307284
3f309b4d7,294174.24322853785
3f3776111,572142.5791599302
3f3e8f080,1405459.7885708974
3f48ded44,16352975.839965096
3f5a7464e,2929901.377380527
3f5acdbec,35523275.498534285
3f5e85beb,203408.4472730164
3f5f494f0,8793251.236451356
3f6e0c319,1942874.703409401
3f6fd4880,797451.6584655804
3f77a6bb0,2341411.042890457
3f811d4b1,116226.56821111588
3f8870739,8907412.431843339
3f977c2c5,13454472.487339098
3facc07f6,389910.1081348099
3fae36d43,8674586.445024472
3fb54ba3f,14993619.350718377
3fb98b688,3581293.5789727787
3fbdad990,61695.6254733912
3fbe40879,548017.8640418546
3fdeecbc5,35717975.025637716
3fead02f1,1968640.075810166
401921eca,3089165.3763634255
404515a20,1355994.5043600209
406a167aa,4783643.760653536
4077e5cb3,1695571.9451105727
408653bbe,210756.58489653762
40a7bd354,8102360.342715123
40bc50ed5,401428.4714072996
40c37584d,418171.59229774686
40d3cbf5f,5231451.3812942365
41008080f,595596.2675232937
412d677c9,2944159.9861434074
414871b56,27242016.34663197
41553f9b6,5587898.690422188
415ce6415,198871.89803195672
416651bf6,4066584.425105536
417ed1a4a,1579980.0356065882
419240c35,791408.2012178936
41a27f10e,6504258.840949896
41c23078d,1629379.7504896272
41c8fc426,5561975.669474991
41eceed40,855978.4975537093
41f72b99d,3957675.9268446215
420496625,20813073.441925142
420baf606,16359737.06684152
4237aff8a,5752779.634355518
4243a5746,3772493.4927983745
42465194a,3920710.525120342
42547c0ae,7346543.125981587
425678e9d,438101.4008822354
427c48a4a,657802.3812291659
4282b4086,4997372.10367523
428f3b1ba,13098379.36584061
42958ce2a,395871.99439605384
42a112993,7785315.110585464
42a1b10ee,14481088.08006564
42a5b38e6,20533049.968964696
42bfacd48,20039540.908394158
42d848fe6,13567229.314345965
42e231555,1230189.7185653802
42e8026b9,1472014.9209954694
42ebf001c,2011726.9916288091
42ede99e7,3185449.093212782
42fc26ad6,5170545.435825526
4300035fb,39733.37344228224
430c6e6e1,2847577.802247049
4311dc82e,2043926.429406063
4317efe03,1407552.8564761425
432ea84aa,9455708.9394597
433342cda,757343.7464416305
4347b4edd,442540.88796858845
43620d3a8,2208475.9371714373
43697ddb5,1743372.5280627727
436a0a807,26352078.797129635
43739e7ba,194049.66414894955
437cbed2e,13278921.027604498
437dc8330,17738894.345329136
438bac3fe,990195.9097898678
438e11f93,986770.9905587367
43971a63c,1932524.3964645888
439c42c9a,93240.19948071968
43af7c38a,2424569.2051897133
43b7966bb,9962503.612096468
43cd3231c,1490091.0029423635
43d10dc53,7074515.694042541
43d67f139,1539315.2004341749
43e228e1c,6092838.396636623
440079594,76344.66213574655
440c09e52,4237443.4251975035
441655325,20060600.10090352
44286f111,95961.73687773522
44514c882,967133.6129366928
445691791,20366408.529804192
44579a769,834882.8031660463
4478fa492,44347.35555385767
44828bae4,13469367.47929254
448efbb28,1845935.4579605602
449aaa2a0,146884.75739695437
44a1db396,31602451.045723867
44aab2c6c,1185558.6891330197
44b95c46a,190084.1101323094
44b964db2,18155417.259707373
44ba5b155,904940.8444154545
44d58d53d,64483.44362642606
44d66d12f,8657247.957354097
44e2a620f,3158975.3946662326
44e8be38e,136741.65647703368
450217ee0,3265676.4381343126
45194c7c6,105146.90280231296
452258b2d,633857.2902501409
452d09942,21031238.740190588
4553a7969,13756417.312789405
456336269,1274525.442844848
457945253,4788697.376502066
457db2063,9455708.9394597
459bde01e,4907195.71910916
459f7cf2c,1311406.9318509477
45a7f7574,3911873.939796888
45c0fbf82,155161.89322761938
45d40a0e7,644327.581891031
45d7f5046,114176.87688171594
45f6b91c9,424982.375638972
45fd8a24b,8647368.804134991
46054aa9b,9852029.082618058
4607c4f64,1043654.6861526691
460903763,1001527.9033718008
461406717,1980209.6437909177
4618a456e,284975.6026915609
461df90b0,1389539.853669912
46344ce39,497154.634321892
4636badac,4077153.9265752337
463bd866f,9297773.209649308
4657bfd77,202485.55525659153
4678bd710,5022940.073810142
4687a68bf,9491149.946550792
46b5ad14f,3762769.8601088417
46b6e975d,6975935.459936607
46d18f7a2,17945884.512798198
46d388421,1349544.4841057062
46d8492cb,391690.8032287171
46f042314,219844.64590388554
46f3b2804,2047796.8092270014
46f3ec69a,6006665.246681513
4709b3307,3912036.976009615
4711e00f2,49585.88616656275
4719ed8cd,3955924.887285031
472542d05,484941.2259683762
4725cb405,209593.39585888459
472899e50,1660220.4479621265
4755b2c34,9613450.850085603
47624c5e7,2035143.6782888279
47a6aac88,2737967.564599615
47abe279d,2036690.4607238388
47c4e8ec2,1145619.8692468277
47ce82ec5,9811465.395280205
47d97bb1e,1889583.7478040832
4806d4bea,2038892.2557630506
48079feec,2573481.855103861
480b43b1b,1976108.799932033
482a1448c,2379574.4342689775
483affaac,3848799.028825077
486c57c82,1975861.8426008022
488081558,2048725.2804159322
48908169c,155673.42366841008
48a303725,9565407.465153191
48a574e73,1994563.0923917922
48a6879d7,2248448.231099762
48a9bf031,1716426.1195891192
48b984180,406446.61138244305
4907117d0,6080749.639796794
490a999f9,340481.6152452109
491fa71a0,3739121.2872998416
495e74fe7,6442792.40009913
4963751a8,4693519.656348153
498309b36,521668.2220404086
498f2bef5,2842819.434462705
499520a32,3803793.1310741296
499aca5aa,2079116.7852459382
49a8f09f9,776819.9676856435
49d55e0c5,14576080.983446756
49db30787,2290188.6632796987
49e240746,6383595.8910003705
49e3ce176,12328178.241357682
49f470af7,33317872.7327502
49f9deb1c,4622406.325553052
4a0790d30,179061.84730541115
4a0a538e2,1037304.7654283649
4a0d1739a,19635015.304539748
4a24b0efe,89400.82981375078
4a4d00db8,6027693.688995769
4a5425356,1474168.578497763
4a686bd4f,1968274.7346842722
4a6fd0abb,16911798.224640578
4a9c5f8b9,4104855.26059303
4aaf6bd0d,3779592.4130175915
4abd2e2ce,4910964.7476359345
4aceb6ffc,185779.6374549444
4adfd9228,9023498.88844539
4af435ae6,3921985.9881302174
4aff11400,8226602.331432213
4b0af8baa,208613.7327144207
4b14b1c6d,1982871.6852137314
4b2c8dbc2,965009.8272495617
4b4d31845,211653.88178531162
4b4e45b04,60792.227521373636
4b6b8a688,19961403.632733174
4b79c0bff,3104299.1493036626
4b7b98488,5597738.973052515
4b81a380e,2373435.7333549764
4b83b5dd4,3442855.3191458066
4b86677b8,624130.1382182697
4b8754c3f,90388.23175169743
4b9264d72,77952.11653739464
4bace656c,1532831.8582313342
4bb63f3e2,10175684.325034726
4be86043d,1473608.5661810257
4bebff0f2,11473133.511282742
4c02554fd,6772897.21986446
4c0316d32,3408435.2445461717
4c054c848,8717947.066538211
4c0e7788f,5780937.213658757
4c2c6a986,640253.7465710689
4c5142872,8828332.777284307
4c5344b58,83818.74522770627
4c6308151,9795487.03605015
4c76c25e9,16776330.03541729
4c8501cc8,4346649.667776326
4ca0fff66,1230660.6420410178
4cc96d38d,1226813.7313689298
4cd26c425,393356.7132301664
4cdbb3622,30219545.500648998
4ce2210fe,3822033.7138536884
4ce51123f,622501.874628265
4d00dbe5d,5364880.917226908
4d0a7fa75,26312000.034434352
4d0bc1992,10422120.20678583
4d2097176,5209937.110985866
4d3169b73,1081276.6703175448
4d400bcc6,2195062.0545177995
4d4f73a50,11688297.741216147
4d52b8aca,576590.8945997248
4d541739c,2080450.2789063698
4d56c0ab9,15563752.25103594
4d6e30703,245646.21367444834
4d7de0cce,37005.87706369786
4d7f273ac,3657311.509739961
4d91e39a3,11487024.526301673
4dad57c15,1945661.7132997774
4dad5af86,29321708.5895396
4db6ea993,995716.6512227905
4dba60f73,1214526.3967708733
4dbf6f1a6,1755952.6653276088
4ddd7221b,20195514.501600835
4de583176,23012501.862335376
4de6fc922,4996739.29780963
4de80be0b,1612885.093635705
4ded1c93a,1985668.5425013257
4e063979b,57754.07044033001
4e07bb448,502595.97487748356
4e1508ff2,719049.9974573504
4e19b71db,13478532.449833892
4e56fb41c,583169.2366721565
4e685ac82,207631.53575804783
4e7fc1e5f,11670955.148637434
4e8446660,23054377.45101499
4e86bb5c1,293528.79714891745
4e8cf5272,1784331.8187042023
4e92ae0e1,13799874.141142467
4e9dc96fa,1014415.6504525504
4ea5e7656,1001938.7910982955
4eb3978dd,16724094.730330352
4eb8437ce,360999.42329432495
4ec804660,340039.5367535181
4ed977213,29730378.898290046
4eeb3f489,47957.391940119545
4efdaf9b1,33401588.186572917
4f0d68b23,8528806.148710852
4f16dfa4b,19166367.998425085
4f205e01f,1271528.2408046199
4f2cea6c0,106784.51452731328
4f31677c9,9716558.366196418
4f4cf7f05,5883814.643760691
4f76e2d15,1809026.0751871325
4f8e1071f,21167222.765599623
4fa3167f8,8484130.466940437
4fba18876,5795163.54833738
4fc7c958a,5708661.090464639
4fcc6f2c4,19929662.45346725
4ff289be8,12566307.798916752
500d02a95,458951.3250477544
502cdea84,326983.18905238627
504446531,7998756.056099176
5049af5d6,65313.56149016525
504e5be04,1121594.5961032505
50519225c,25614123.757610038
505ab4508,5250090.790563933
505cbc842,3556026.1455535674
505cf92c6,977030.9157570822
508a2d31a,4905873.76907985
50ad45916,563966.3297593947
50b86becc,8880078.220255187
50c9e012d,48187.79756198565
50d1e3a4c,201842.78106784337
50e6ada64,457192.0243218858
510a16c2e,14567729.534558026
510de59ed,361078.268750905
5110db30c,796670.3523954581
511749abd,5618952.045033397
5118b9659,50578.01526003849
511a2ad87,3681751.4235931253
511bd47ae,7332861.855515406
511c929bf,13690702.26943062
511fb65de,2957265.2863783254
5121424c1,408473.0644918783
5134e7e50,11038677.032949883
514abe432,3178258.286714342
514b8190e,6079758.87207424
5158740dd,1632708.4408014168
515ca2f60,29401814.658370584
515d4cd23,7158617.322729192
516be064a,570547.3476426424
5173ff448,321702.7607315317
517e54c32,34099742.75323192
5181084e0,3306023.018731111
519365abd,3558426.3795865914
51a546810,119956.47549843193
51b0dc55d,19195621.6054316
51bd61b2a,23216073.261227526
51ef81700,9577335.170656601
51f28655b,648007.2211818965
51fecf06d,2146087.8309258427
51ff64f52,3547686.748234474
5219e3524,177737.3320290147
5229aaaba,1668732.876131874
522d3b0d9,10742779.0817569
5236d7af2,5807049.819488703
52408a66f,2492650.685521722
5244e20bb,1742262.7603830425
524c2f90f,8973162.263678305
525d9734a,25110640.589954823
526f5bdf0,192966.35869206462
527f5fad5,4525382.475488371
52831c6f3,523695.092252387
52847721e,5648891.197294302
52a0a3db9,9468204.097906757
52b53691c,699033.026575281
52bdaa610,2898572.620494908
52bfe707e,1566254.4482352645
52ca38bd2,199570.9015366835
52ceee213,1302406.6563493132
52d8d7410,2675415.09300296
52f3537dc,2286605.920372202
52ff0d36d,1843861.7199730459
52ff4bc24,415987.3488705386
530e45beb,2592105.435175059
531244036,4000815.4861468063
531ba534d,5967464.346008036
53365556a,9490168.567661332
5342778cc,1887311.9033130168
534bd3594,125485.04792988878
53578b9a3,201180.43197716345
5370157bb,48291.96943094668
537f24368,105596.40263720282
538adb3dc,9008405.139313605
53939d56d,2020391.0384587129
53b773071,499789.10841419274
53bd7f375,346532.8325750832
540af827f,418364.23372331355
541619617,122266.82350378635
546c308bf,19505283.338022925
5473db6aa,2897681.5171157666
54848ce92,33908.60380789294
54a374e57,261051.1101660801
54b303d4d,5135201.50852165
54c3749cd,10626270.613420868
54c8ba04b,9342792.568799794
54da40efd,42831.76768471385
54ddc23db,316667.7749786808
54e24b58b,605142.6082285937
54f1338ef,1378688.2389909504
5557e2d6c,230586.7673783174
55765d32a,2525489.123516215
5576881b7,1950539.473408518
557b8a17e,1119056.4542423896
55a22deaf,30164699.819831934
55aaacecd,8100002.998919503
55b8efb3f,29898972.666482233
55c1afe2d,358335.89877322206
55fe32fa2,5001107.816474011
5627feb72,3062749.131987507
56282db55,445896.8436028222
5628e8380,2982227.5657806643
5632cefbe,6000957.847277703
5658fd75e,886370.2386826205
565a5218b,17431102.26041203
566ac2168,1973601.4451434717
566bef35a,2557408.492754883
567970851,5438953.032583008
567a57827,1198456.5961940403
567e39285,2702945.474688803
568996783,536782.2883874467
56c559ee2,18965667.47595269
56d07770b,996361.8204612097
56d0ed4a5,502896.3668292079
56e95a983,1063931.717556035
570f7e3a8,13103982.92371673
571d2ea50,3467321.7808041377
57515490b,7993813.321315388
577ac66dc,737553.7391651851
5793f0036,1036024.3175293683
57a68425a,6620423.384350009
57a8583ba,1496902.5358746662
57adebe99,3194341.436337255
57b306339,93332.32976399985
57c5a1bc3,436508.1715869408
57c6a2190,59033.67338440789
57cca97cc,23424788.035326466
57ddc5f19,1343552.2583817635
57e5353bd,6342146.909532045
57f97b595,2088414.603170492
57fc9348d,3882406.2696011667
58154ba06,1615280.906393989
581b6db60,543123.0129971004
581d479dd,12779920.508580074
5820d3753,338148.55366339843
582f00ab7,1317150.6884238366
58402caaa,3831761.022539815
5846e53b3,666603.458883817
584b27628,415117.10978603363
587231ce6,2484109.132680509
587ab29c3,8768286.276659403
588372cb2,3070173.7268938664
588b8f63e,8254617.411979241
58938a9f1,1015163.3138687715
58a57642d,140026.79846212108
58a7b0b9b,1677559.7168559572
58bec6272,966846.4552244659
58c6ea787,19281807.564853147
58cbcc6bf,86793.17016962974
58dbc73bf,386212.3610984845
58e1ff9a5,11697213.518060116
58f6675c5,19078427.161641043
58f74237f,1498926.236347588
592354562,1984605.2315979772
59345bec0,8882441.773086235
5943e5000,1060554.8038782394
5957f1e28,19659009.048810072
596f4b2ce,875493.0644739481
597626924,409040.4585824668
597cd29e5,63129.24853946646
598718f48,1403608.0603986357
5997a2eec,30409057.641728617
59ae6ce3b,183002.5791102363
59ba20c19,18334284.062976394
59c3602e9,11415774.473743927
59ccca8d7,2927677.203736512
59f52b75a,713508.9386571543
59fa79dda,9901795.78622519
59ff9031d,404604.9853432178
5a0e7b58d,16584977.457437538
5a14a5a38,1113757.9944296188
5a159836b,5957813.924775429
5a1ca6faa,13280237.642928896
5a1d4b482,8408868.308376707
5a28faa4c,1407373.9923675575
5a2b6a283,53681.34505543598
5a2d49fc7,2027198.5638648367
5a6e2938f,934484.7593101936
5a70f3c84,3299541.3050165526
5a7e6ddaf,56122.82029021577
5a90094e1,527458.1624379611
5aa5e52bb,18325675.609966606
5aaa3045a,1970958.4352360435
5aaa57d2b,2206466.444286705
5aab7cc72,18700627.82079831
5aad1c2b3,716449.257692697
5accea791,16572832.813651206
5b04cab4f,3868332.503493033
5b07d09fe,974930.9941043588
5b17bbba4,317590.5605808631
5b2145d99,5690508.262509099
5b25b70dd,9891934.175136134
5b282ccba,513302.6011425322
5b2a7a4ed,1018105.2706722441
5b2d06dbb,18624896.127239954
5b34e2ff3,971346.1970575765
5b540b47e,207372.49606871456
5b59190fb,2020106.4595324155
5b5c5f500,9950089.05975115
5b74875d4,767316.3155271125
5b80d57e1,612048.8523982479
5b97f1d22,377700.901836214
5ba1cf990,13090471.337068962
5bb23fc41,2293777.8463735683
5bb483492,347059.3911027757
5bbcd839d,617663.3742182737
5bc038a90,3838197.341625973
5bd4cc8c0,21801034.796327557
5be85da32,2014367.9187254026
5be9ead29,6261668.899487069
5bf3eae5a,3017159.38041066
5c15d7127,1058313.5690980966
5c1b0a9c5,1949520.762237828
5c28d45af,706733.8904655406
5c4250fbd,6027168.448773299
5c544b16c,1463318.2716166917
5c7af231b,213071.1271993437
5c90d73cc,10123148.323074378
5caabd92b,637474.0703935708
5ccd13c0b,1289580.5384360272
5ccf33ab5,214864.70401144255
5d141af8a,27489673.85095186
5d16765bd,949235.1548658677
5d27825b3,21831475.898558423
5d28bd4a4,1459348.8971642542
5d36e6825,5635665.698006411
5d3b86f77,1130349.93226243
5d47a2805,712684.6970243859
5d4e32f26,119650.59088216301
5d542a2bc,1998926.2709659499
5d6b402ba,13686859.75271443
5d7598871,1006324.0456724128
5d83ef08b,7833600.99991073
5d866d8cd,2008493.4190537625
5d8cd7c69,1898384.7027492065
5dae9db78,9896861.661799561
5dafa76d3,2020676.4374602882
5db3f5811,420543.14673263684
5dc2b2515,7978536.320319776
5dd45e8e4,2042447.068652288
5df34d330,3858583.423413852
5dfe81d59,31261494.87212393
5e01a4774,14334981.010664461
5e067bb47,24994314.814500887
5e1092b5d,11884930.131557472
5e2d3d770,31893064.550794765
5e34b2e3f,8945466.713682948
5e5200c9f,199550.75125346036
5e67266d6,404835.41318817873
5e67b7219,4700910.163264858
5ea3ca394,3751165.914901397
5ea99cb21,1197194.376261139
5ea9ed384,647132.1261884257
5eb559128,2820024.7027943777
5ebef255b,395810.9989634648
5ebfe2bc7,11608885.863101251
5ecb0a9c4,1525709.1735977984
5ee96ad16,8204959.2639514655
5f0d80b7c,806571.0474659154
5f2e59e53,3475155.8923649644
5f36db06e,2162175.8873598557
5f3dfc235,9395130.737079807
5f3ed03cc,1673306.1981591268
5f599d68a,995204.2153067801
5f5fd7790,187724.1950439173
5f6645b90,845428.6018416273
5f76a8fb9,17585128.573406946
5f83fc199,9772549.64620273
5f8e1bf6d,660829.0840863256
5f932d8f6,1011971.5287366783
5fb508dde,388965.58465026563
5fd3e7fb5,33316812.231748883
5fd3f4eec,19240131.5515948
5fd4a3728,9815779.66322799
5fefa441c,13084663.820063738
600905d19,3881459.9214145364
603191d5c,997757.6497034796
6031b37f0,3508041.046481974
60424973e,25948802.264561348
606db3b53,1021609.1851611561
6077e5e77,109088.44383445143
6081c94c4,3684478.827559618
60a6b55cd,3943975.2202494084
60b8721e8,7000369.295708049
60c9b7105,16535630.390564533
60cda2bf5,19558614.64732818
60ce516ed,1078038.6729308104
60d4f04e2,15129584.408136023
60d7e5008,40667.473288400666
60e9e9737,405958.89728522394
60ff5d25b,447106.8054375539
61017ca6f,2038364.4124377193
6128d260d,2021447.9985445046
612c35a1b,2875398.4327771077
61408f51e,15908935.692299433
6140cde1e,499900.38118808484
61462a1f8,57972.738350132095
614c405a5,446046.9825038294
61636fa41,2115406.2048374587
616f6bbac,153029.64380180035
61759c2fa,13501946.374992168
619dfb36e,5185398.708321497
61acae7c6,67569.2506833916
61b8d1d08,36733.87892541657
61bf015c1,19886656.621840827
61d066238,39027.84428995356
61d0e6a43,26495636.311008587
61d862406,199172.06296254986
61f421393,1030786.7324924541
61fcbf503,983781.7006325555
61fef5ea9,2039740.6862219493
62004207a,3010549.024045069
62085011c,963008.2459214396
625e88875,2952638.66598285
62680324a,2348802.473677891
626948f18,7815417.757226436
629870c3e,2163927.848299494
629c7fb4c,10225886.14736385
62a5972b4,9704031.817433422
62cc9017d,4196065.990738993
62d44b137,64225.23219363596
62e0c062f,1815901.3943151643
630408acf,1204275.2536590907
630ffbba0,2211283.413626631
6330cfcb1,623233.1082194378
63314def4,40071.19679860002
6349f83e2,2901690.9132247013
636235f94,3251840.5837451294
6362abec4,19476280.12901187
6364a0c6b,202875.62680118412
638458971,2071214.3237395198
63b49d05d,58192.80504105808
63b82a908,3934352.4831879726
6401a7744,598678.6867746316
6403e4b3d,514581.4927919456
6409b6d6b,34943015.9722959
644bbd885,748820.3179040664
646a6bff5,359704.719860807
646e59743,3195470.9274631427
64aa28ef8,706873.1389713724
64ac42e5b,10227916.338188112
64b31a424,212789.21158032588
64b7da237,719807.4873367306
64b897c6d,260409.5787649474
64eb8cf44,384237.8350131857
64ed7f078,1954602.63263784
650e8d894,2900090.5301114176
65224b015,2372284.4031313946
652c0815b,7892052.360943978
655060bc5,16049532.409425091
656519d7c,1533057.2851291057
657833268,936276.5272442888
658234998,3660037.339122974
659c936a7,34921843.832522064
65a038515,20133320.575625736
65a85bf32,5100541.680903214
65ada8db2,7535624.564755219
65b03757b,10256852.538298817
65b5d2ebe,244893.16593846545
660648eb3,244502.5860414911
66215c741,1981002.9885936128
6627cbca5,102560.61044501403
663444f99,4578433.47994398
665e932b7,849054.3775542723
666093d9b,9352487.217038708
666d76fe4,10256936.078565625
6685b0103,53728.1275278528
669263f60,50548.650367879796
66bffa414,1499855.663781264
66c458e45,334447.22309487424
66d1b1e1e,39384.614266372075
66eefbd81,8149208.921386455
671268036,31658326.125258345
67239ac88,405324.9751043021
6726fff18,128994.34955520942
672f57ad6,24408075.521517973
6731361be,1226497.6623532083
6739d02aa,88671.8644716157
67480f556,48490.17929466831
674f03576,81343.75937287294
67544ea2f,1853374.606353145
6758f388d,534997.695181502
676897fcc,1090225.8547948159
6799521a3,2502437.7121020346
679ff7848,14551697.485106949
67bdc19d6,19933712.553794403
67c61521b,7764861.164887796
67c89209c,300905.06380570726
67c967a26,1144535.2113123669
67dd990db,6817804.263667458
67f95d718,30997706.92800431
6801bb6f5,1894456.935491234
68067a13d,5748461.639396644
680a53593,766092.708074092
680ac04e5,5044568.746571648
680ecfac8,8075780.551089166
6824ed57e,7848116.827055266
683292500,482594.571749393
686c8f83a,18214020.03110272
687198992,370023.73391330073
687a7ddb9,3236083.0301027745
687e51d22,1207294.5197090094
6889ea152,1357576.7592302014
688b43e3e,3912547.263045437
689b4ad06,641730.2748480861
689c3d05b,195723.03100571054
68a207211,493681.9905923245
68aa985f1,69593.81840813326
68b7bae10,1566580.614075217
68b7da807,225426.1390241752
68b943d55,2081576.9425874955
68e054f14,4809255.391385955
68f95354a,2018442.3578922444
6908610f4,1679888.8402556244
690cba66d,7567196.767369605
69193b7ee,3537068.6379872593
69214251a,31644025.90385296
6930503a5,19797492.963787805
693802083,1237412.3404776342
693c167b6,5053195.952953196
694805326,4193659.646350198
694afd08f,768851.6318040512
695a2b76f,2177384.3580885087
696026cf2,1757055.6759852027
69997e2e9,1970483.8003353383
69a08f161,51013.22915042088
69b29a190,9720441.859122703
69cef02a8,475598.6596743069
6a006812a,42383.140767147066
6a230cf2a,1020098.6527812164
6a2a604f5,19305042.696638934
6a330385f,1974708.0693953547
6a359cc69,5016028.569360682
6a39625c6,10603071.589328913
6a42ec8a3,9268724.403882064
6a47064b3,99516.87475048329
6a555c3f4,2340114.8408211656
6a57ab435,2933693.0027178503
6a599ff32,785962.0621356723
6a6e77309,2048641.3117767456
6a70d4ff7,1035064.7618676121
6a98d05cd,326327.59182504145
6aaaf65cf,4185396.235462994
6ab034579,577394.298489626
6ab247a6c,3904294.283747197
6ac1e02a3,839917.2641173443
6ad36f579,9703957.532084547
6adb915ae,34719721.168978915
6ae53fd00,1211945.9842314154
6aebc2377,19553432.643754873
6aedd2ab2,1346063.4001182492
6b196a980,737600.2653115316
6b1e6062d,8052468.418402504
6b268a883,1493953.2976054437
6b287519f,2548613.391213773
6b29872c1,726192.2206223224
6b32d4707,12576805.60174388
6b3d6bb77,14925337.613298133
6b42c4d95,8129962.692085869
6b4732980,899732.379316547
6b5a0e22a,206547.0436102987
6b5ac5bbf,1204856.1694894845
6b5ca6b5a,6520919.393702999
6b7824c4b,808507.6571302366
